time_s,explicit_euler,semi_implicit_euler,leapfrog,rk4
8.56667,0.0924298,0.0290322,0.0146752,0.000605525
8.58333,0.0924549,0.0290313,0.0146767,0.000606285
8.6,0.09248,0.0290313,0.0146766,0.000606539
8.61667,0.0925051,0.0290306,0.0146747,0.000605017
8.63333,0.0925287,0.0290315,0.014675,0.000605525
8.65,0.0925543,0.0290321,0.0146747,0.000604679
8.66667,0.0925799,0.0290319,0.0146743,0.000604172
8.68333,0.0926047,0.0290321,0.0146752,0.000605356
8.7,0.0926309,0.0290326,0.0146745,0.000604426
8.71667,0.0926556,0.029032,0.0146741,0.00060451
8.73333,0.0926806,0.0290322,0.0146745,0.000605356
8.75,0.0927052,0.0290319,0.014674,0.00060451
8.76667,0.0927303,0.0290311,0.0146746,0.000605187
8.78333,0.0927549,0.029031,0.0146739,0.000604172
8.8,0.0927806,0.0290307,0.0146732,0.00060375
8.81667,0.0928062,0.0290308,0.0146737,0.000604257
8.83333,0.0928312,0.0290299,0.014675,0.000606116
8.85,0.0928563,0.0290315,0.014676,0.000606285
8.86667,0.0928809,0.0290311,0.0146758,0.000606539
8.88333,0.0929062,0.0290305,0.0146751,0.000605017
8.9,0.0929309,0.0290293,0.014674,0.000604088
8.91667,0.0929548,0.0290292,0.0146746,0.000604764
8.93333,0.092979,0.0290288,0.0146743,0.000604088
8.95,0.0930053,0.0290294,0.0146739,0.000604088
8.96667,0.0930291,0.0290288,0.0146732,0.000603665
8.98333,0.0930536,0.0290301,0.0146723,0.000602567
9,0.0930792,0.0290297,0.0146724,0.000603412
9.01667,0.0931043,0.0290286,0.0146725,0.000603834
9.03333,0.0931287,0.0290285,0.0146735,0.00060375
9.05,0.0931536,0.0290279,0.0146728,0.000603158
9.06667,0.0931779,0.0290269,0.0146746,0.000605017
9.08333,0.0932031,0.0290265,0.0146747,0.000605356
9.1,0.0932289,0.0290264,0.0146755,0.000605356
9.11667,0.0932539,0.0290269,0.0146745,0.00060451
9.13333,0.093278,0.0290271,0.0146737,0.000604088
9.15,0.0933028,0.0290259,0.0146747,0.000604933
9.16667,0.0933281,0.029026,0.0146754,0.000605102
9.18333,0.0933543,0.0290268,0.0146756,0.000605271
9.2,0.0933791,0.0290271,0.0146749,0.000605271
9.21667,0.0934042,0.0290281,0.0146749,0.000605356
9.23333,0.0934288,0.0290276,0.0146736,0.000604341
9.25,0.0934526,0.0290263,0.0146741,0.000604764
9.26667,0.0934779,0.0290266,0.0146739,0.000603919
9.28333,0.0935033,0.0290265,0.0146739,0.000604341
9.3,0.0935283,0.0290263,0.0146735,0.000604341
9.31667,0.093553,0.0290261,0.0146746,0.000604341
9.33333,0.0935786,0.0290266,0.0146741,0.000605017
9.35,0.093604,0.0290262,0.0146747,0.000605102
9.36667,0.0936286,0.0290261,0.0146751,0.000605525
9.38333,0.0936528,0.0290264,0.0146749,0.000604088
9.4,0.0936787,0.0290277,0.0146744,0.000605525
9.41667,0.0937035,0.0290266,0.0146759,0.000605609
9.43333,0.0937292,0.029027,0.014674,0.000603496
9.45,0.0937523,0.0290262,0.0146742,0.00060451
9.46667,0.0937781,0.0290266,0.0146751,0.00060544
9.48333,0.0938031,0.0290262,0.014675,0.000604764
9.5,0.0938288,0.029028,0.0146741,0.000603665
9.51667,0.0938552,0.0290277,0.0146734,0.000603243
9.53333,0.0938788,0.0290271,0.0146739,0.000603581
9.55,0.0939034,0.0290264,0.014673,0.000603243
9.56667,0.0939293,0.0290264,0.014674,0.000603158
9.58333,0.0939537,0.0290268,0.0146741,0.000604257
9.6,0.0939788,0.0290279,0.0146741,0.000604088
9.61667,0.0940046,0.0290258,0.0146752,0.000604848
9.63333,0.0940301,0.029026,0.0146756,0.000605947
9.65,0.0940555,0.0290253,0.0146757,0.000605271
9.66667,0.0940803,0.0290257,0.0146765,0.000606792
9.68333,0.0941049,0.0290253,0.0146762,0.000606201
9.7,0.09413,0.0290249,0.0146764,0.000605356
9.71667,0.0941567,0.0290248,0.014676,0.000605187
9.73333,0.0941815,0.0290257,0.0146762,0.000606201
9.75,0.0942066,0.0290258,0.0146761,0.000605609
9.76667,0.0942331,0.0290255,0.0146751,0.000604426
9.78333,0.0942577,0.0290262,0.0146755,0.000604426
9.8,0.0942818,0.0290253,0.0146755,0.00060451
9.81667,0.0943068,0.0290253,0.0146757,0.000605356
9.83333,0.094332,0.0290255,0.0146761,0.000605102
9.85,0.0943581,0.0290255,0.014675,0.000604595
9.86667,0.0943837,0.0290253,0.0146753,0.000605271
9.88333,0.0944077,0.0290255,0.0146767,0.000605778
9.9,0.0944328,0.0290255,0.0146769,0.000606201
9.91667,0.0944585,0.0290246,0.0146768,0.000606116
9.93333,0.0944821,0.0290252,0.0146769,0.000605356
9.95,0.0945076,0.0290256,0.0146765,0.000605694
9.96667,0.0945317,0.0290261,0.0146771,0.000605356
9.98333,0.0945578,0.029025,0.0146757,0.000605017
10,0.0945839,0.029025,0.0146759,0.000605271
10.0167,0.0946094,0.0290266,0.0146754,0.000604679
10.0333,0.0946344,0.0290244,0.0146752,0.000604933
10.05,0.094659,0.0290248,0.0146758,0.000605187
10.0667,0.0946833,0.0290252,0.0146769,0.000607215
10.0833,0.0947094,0.029025,0.0146769,0.000605947
10.1,0.0947339,0.0290244,0.014677,0.000606454
10.1167,0.0947592,0.029024,0.0146776,0.000606877
10.1333,0.0947855,0.0290251,0.0146766,0.000606877
10.15,0.0948114,0.0290255,0.0146762,0.000605778
10.1667,0.0948364,0.0290265,0.0146779,0.000607637
10.1833,0.0948603,0.0290247,0.0146776,0.000606792
10.2,0.0948863,0.0290256,0.0146764,0.000606032
10.2167,0.0949121,0.0290258,0.0146766,0.000606032
10.2333,0.0949365,0.0290254,0.0146777,0.000607468
10.25,0.0949622,0.029026,0.0146779,0.00060713
10.2667,0.0949864,0.029025,0.0146762,0.000606116
10.2833,0.0950119,0.0290243,0.0146765,0.000606285
10.3,0.0950377,0.0290257,0.0146758,0.000606116
10.3167,0.0950633,0.0290257,0.0146765,0.000606539
10.3333,0.0950888,0.0290256,0.0146763,0.000605694
10.35,0.0951138,0.0290244,0.0146762,0.000606285
10.3667,0.0951384,0.029024,0.0146768,0.000606623
10.3833,0.0951625,0.0290256,0.0146766,0.000606032
10.4,0.0951881,0.0290243,0.0146762,0.00060637
10.4167,0.0952128,0.029025,0.0146769,0.00060713
10.4333,0.0952376,0.0290266,0.014677,0.000607722
10.45,0.0952621,0.0290263,0.0146774,0.000607215
10.4667,0.0952881,0.0290256,0.0146762,0.000606961
10.4833,0.0953134,0.0290272,0.0146768,0.000607468
10.5,0.0953385,0.0290274,0.0146767,0.000607468
10.5167,0.0953631,0.0290274,0.0146769,0.000607299
10.5333,0.0953897,0.0290274,0.0146759,0.000606708
10.55,0.0954147,0.0290278,0.014676,0.000606201
10.5667,0.0954402,0.0290283,0.0146759,0.000606285
10.5833,0.0954657,0.0290277,0.0146759,0.000605694
10.6,0.0954911,0.0290276,0.0146767,0.000606961
10.6167,0.095516,0.0290282,0.0146755,0.000605694
10.6333,0.0955411,0.0290284,0.0146766,0.000606454
10.65,0.0955661,0.0290277,0.0146763,0.00060637
10.6667,0.0955919,0.0290282,0.0146751,0.000605609
10.6833,0.0956177,0.0290286,0.014675,0.000606032
10.7,0.0956437,0.0290287,0.0146756,0.000605609
10.7167,0.0956679,0.0290302,0.0146773,0.000606539
10.7333,0.0956949,0.0290307,0.0146766,0.00060637
10.75,0.0957202,0.0290305,0.0146767,0.000606792
10.7667,0.0957448,0.0290301,0.0146765,0.000607046
10.7833,0.0957702,0.0290294,0.0146757,0.000606539
10.8,0.0957967,0.0290307,0.0146755,0.000606285
10.8167,0.0958219,0.0290307,0.0146752,0.000606539
10.8333,0.0958472,0.0290309,0.0146756,0.000606201
10.85,0.0958715,0.0290321,0.0146752,0.000605863
10.8667,0.0958968,0.0290323,0.0146743,0.000605102
10.8833,0.0959215,0.0290325,0.0146744,0.000604764
10.9,0.0959463,0.0290332,0.0146748,0.000605525
